life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under-five_deaths,polio,diphtheria,hiv/aids,thinness__1-19_years,thinness_5-9_years,income_composition_of_resources,schooling
69.4,189.0,0,582.8027185,0,48.5,0,98.0,98.0,0.1,3.5,3.4,0.7020000000000001,12.5
69.4,188.0,0,605.6286892,0,47.8,0,95.0,95.0,0.5,3.5,3.4,0.7,12.4
69.5,186.0,0,569.9527122000002,0,47.0,0,96.0,96.0,0.2,3.5,3.4,0.7,12.4
69.5,184.0,0,549.8096097,0,46.3,0,98.0,97.0,0.3,3.5,3.4,0.7,12.7
69.6,181.0,0,51.25232422,0,45.7,0,94.0,94.0,0.1,3.5,3.4,0.6990000000000001,12.8
69.6,181.0,0,69.63051047,0,45.0,0,97.0,96.0,0.6,3.5,3.5,0.7,12.8
69.4,184.0,0,387.3324928,0,44.4,0,98.0,98.0,0.6,3.6,3.5,0.6920000000000001,12.3
69.0,191.0,0,365.799896,0,43.8,0,96.0,96.0,0.8,3.6,3.5,0.695,12.8
68.7,197.0,0,325.6807462,0,43.2,0,97.0,97.0,0.8,3.6,3.5,0.691,12.5
68.4,21.0,0,312.7995946000001,0,42.6,0,95.0,96.0,1.5,3.6,3.6,0.684,12.2
68.5,199.0,0,262.82991890000005,0,42.0,0,93.0,89.0,0.1,3.7,3.6,0.6779999999999999,11.9
68.2,21.0,0,251.6586929,0,41.4,0,96.0,96.0,0.4,3.7,3.7,0.677,11.8
68.3,196.0,0,219.0239836,0,4.8,0,91.0,91.0,0.3,3.8,3.7,0.6679999999999999,11.7
60.0,249.0,25,0.0,55,25.7,39,78.0,82.0,1.0,6.9,6.8,0.481,10.7
59.7,252.0,25,90.12206791,786,25.2,39,74.0,78.0,1.1,7.1,6.9,0.475,10.7
59.5,251.0,25,87.40804229999998,637,24.6,39,73.0,77.0,1.2,7.2,7.1,0.466,10.3
59.3,251.0,25,9.80407467,288,24.1,39,8.0,8.0,1.3,7.4,7.3,0.458,10.0
59.1,251.0,25,110.2633619,426,23.5,39,77.0,75.0,1.4,7.6,7.5,0.454,9.8
58.7,254.0,25,94.25737917,392,23.0,39,77.0,76.0,1.4,7.8,7.6,0.451,9.5
58.4,259.0,25,71.01399249,1461,22.5,39,8.0,79.0,1.6,7.9,7.8,0.448,9.3
57.6,278.0,25,7.6154301260000015,928,22.0,39,77.0,75.0,1.8,8.1,8.0,0.444,9.1
57.1,283.0,25,7.49281752,341,21.5,39,82.0,82.0,2.0,8.3,8.2,0.438,8.9
56.8,284.0,25,75.91429496,176,21.0,39,76.0,74.0,2.0,8.5,8.4,0.434,8.7
56.5,285.0,25,7.106997355,210,2.5,39,73.0,7.0,2.1,8.7,8.6,0.43,8.5
56.1,285.0,25,10.73628066,262,2.1,39,74.0,72.0,2.1,8.9,8.8,0.423,8.1
55.8,285.0,25,8.931827297,217,19.7,40,75.0,73.0,2.1,9.1,9.0,0.416,7.7
55.6,283.0,25,40.48815233,1588,19.2,40,76.0,75.0,2.1,9.3,9.2,0.407,7.3
55.5,281.0,25,45.33476384,5859,18.8,40,77.0,76.0,2.1,9.5,9.4,0.395,6.6
55.4,279.0,25,37.38182018,4244,18.4,40,78.0,78.0,2.0,9.7,9.6,0.389,6.4
69.8,211.0,0,0.0,11,24.5,0,98.0,99.0,0.5,15.4,16.0,0.604,12.5
69.4,216.0,0,209.3921344,0,23.6,1,98.0,99.0,0.5,15.7,16.2,0.596,12.5
69.1,219.0,0,19.79057439,0,22.7,1,97.0,97.0,0.6,15.9,16.5,0.589,12.6
68.7,223.0,0,188.7373664,1,21.9,1,97.0,97.0,0.6,16.1,16.7,0.581,12.3
68.3,225.0,0,289.8524057,10,21.1,1,95.0,95.0,0.5,16.3,17.0,0.5720000000000001,11.9
67.9,228.0,1,244.0391949,21,2.3,1,92.0,91.0,0.5,16.6,17.3,0.0,11.4
67.4,232.0,1,27.48907048,6,19.5,1,93.0,93.0,0.4,16.8,17.5,0.0,10.9
67.0,234.0,1,302.667579,7,18.8,1,96.0,96.0,0.4,17.1,17.8,0.0,10.5
66.5,238.0,1,283.806236,11,18.0,1,93.0,95.0,0.3,17.3,18.1,0.0,10.1
65.8,245.0,1,169.2023968,2,17.4,1,96.0,95.0,0.3,17.5,18.3,0.0,9.6
65.0,254.0,1,145.5965445,11,16.7,1,95.0,95.0,0.3,17.8,18.6,0.0,9.2
64.2,263.0,1,2.586698228,3,16.1,1,9.0,89.0,0.3,18.0,18.8,0.0,8.8
63.3,273.0,1,19.15664091,0,15.5,1,96.0,95.0,0.2,18.3,19.1,0.0,8.4
62.5,282.0,1,151.97551930000003,27,14.9,1,89.0,86.0,0.1,18.6,19.4,0.0,8.0
61.7,29.0,1,8.574029812000001,756,14.4,1,88.0,88.0,0.1,18.9,19.6,0.0,7.6
62.0,312.0,1,93.35872844,418,13.9,1,98.0,92.0,0.1,19.2,19.9,0.0,7.3
77.0,186.0,8,0.0,0,52.6,10,99.0,99.0,0.1,1.2,1.1,0.6709999999999999,13.8
74.0,189.0,8,0.0,0,51.9,10,99.0,98.0,0.1,1.2,1.1,0.6659999999999999,13.8
71.0,192.0,8,0.0,0,51.2,10,95.0,94.0,0.1,1.2,1.1,0.6609999999999999,13.8
69.8,194.0,8,0.0,0,5.6,11,93.0,93.0,0.1,1.2,1.1,0.655,13.8
69.3,198.0,9,0.0,0,49.9,11,95.0,95.0,0.2,1.2,1.1,0.649,13.8
68.7,22.0,9,0.0,0,49.3,12,9.0,91.0,0.2,1.2,1.1,0.643,13.8
68.0,27.0,10,0.0,0,48.6,12,92.0,93.0,0.2,1.2,1.1,0.636,13.8
67.4,211.0,10,0.0,0,48.0,13,87.0,88.0,0.2,1.3,1.1,0.632,14.0
66.8,216.0,11,0.0,0,47.3,14,85.0,84.0,0.2,1.3,1.2,0.626,14.1
66.2,219.0,11,0.0,0,46.7,15,82.0,83.0,0.2,1.3,1.2,0.625,14.3
65.7,222.0,12,0.0,0,46.0,16,84.0,85.0,0.2,1.3,1.2,0.622,14.4
65.1,226.0,12,0.0,0,45.4,16,84.0,84.0,0.2,1.4,1.2,0.62,14.6
64.5,23.0,13,0.0,0,44.7,17,82.0,88.0,0.2,1.4,1.3,0.617,14.4
63.9,234.0,14,0.0,0,44.0,18,76.0,77.0,0.1,1.4,1.3,0.61,14.0
63.3,238.0,14,0.0,0,43.3,19,71.0,71.0,0.1,1.5,1.4,0.607,13.7
62.6,243.0,15,0.0,122,42.6,20,74.0,75.0,0.1,1.5,1.4,0.6,13.3
77.4,88.0,0,0.0,1677,55.8,0,74.0,82.0,0.1,2.3,2.3,0.747,14.2
77.2,89.0,0,732.8662491,3000,55.3,0,86.0,86.0,0.1,2.4,2.4,0.742,14.2
77.0,9.0,0,75.61062911,0,54.7,0,87.0,89.0,0.1,2.4,2.4,0.735,14.2
76.8,92.0,0,693.8226461,22,54.2,0,87.0,92.0,0.1,2.5,2.5,0.728,13.9
76.9,92.0,0,7.959131146,10,53.7,0,89.0,88.0,0.1,2.6,2.5,0.711,13.4
76.4,94.0,0,630.3883563999998,45,53.1,0,9.0,89.0,0.1,2.6,2.6,0.7170000000000001,13.3
76.1,97.0,0,645.021302,22,52.6,0,9.0,9.0,0.1,2.7,2.7,0.716,13.3
76.0,98.0,0,66.04635027,8,52.1,0,92.0,91.0,0.1,2.8,2.7,0.71,13.1
75.4,16.0,0,8.240355867,166,51.5,0,95.0,95.0,0.1,2.8,2.8,0.703,12.9
75.7,1.0,0,38.25414065,17,51.0,0,91.0,87.0,0.1,2.9,2.8,0.6970000000000001,12.7
75.0,12.0,0,45.71354264,23,5.5,0,95.0,93.0,0.1,2.9,2.9,0.0,12.5
75.5,99.0,0,3.479918859,28,49.9,0,87.0,84.0,0.1,3.0,3.0,0.0,12.3
75.2,12.0,0,39.86518043,18,49.4,0,87.0,87.0,0.1,3.0,3.0,0.0,12.1
75.4,11.0,0,151.1399301,28,48.8,0,86.0,8.0,0.1,3.1,3.1,0.0,11.9
74.9,113.0,0,143.2947487,0,48.2,0,92.0,91.0,0.1,3.2,3.2,0.0,11.6
74.6,116.0,0,165.6168642,43,47.6,0,87.0,85.0,0.1,3.3,3.2,0.0,0.0
65.7,256.0,2,0.0,0,37.9,2,96.0,95.0,2.2,6.4,6.1,0.698,12.6
65.1,268.0,2,662.802194,1,37.3,2,96.0,95.0,2.3,6.7,6.4,0.6970000000000001,12.6
64.2,286.0,2,1.117811275,1,36.8,2,96.0,95.0,2.8,7.0,6.7,0.693,12.6
63.4,3.0,2,12.83447357,7,36.2,3,96.0,95.0,4.4,7.3,7.0,0.687,12.5
62.2,325.0,2,668.9562854,8,35.7,3,96.0,95.0,5.5,7.7,7.4,0.6779999999999999,12.4
61.1,349.0,2,547.0386679,853,35.2,3,96.0,95.0,6.2,8.0,7.8,0.669,12.3
59.2,393.0,2,426.7855662,184,34.7,3,96.0,96.0,9.0,8.4,8.2,0.6609999999999999,12.2
57.5,427.0,2,476.8625872,0,34.2,3,96.0,96.0,12.7,8.8,8.6,0.6459999999999999,12.1
56.9,436.0,2,512.5887995,1,33.7,3,96.0,96.0,13.4,9.2,9.0,0.63,12.1
54.8,491.0,2,76.31867911,6,33.2,3,96.0,96.0,14.4,9.6,9.4,0.61,11.9
51.7,566.0,2,629.8425642999998,5,32.7,3,96.0,96.0,20.6,1.0,9.9,0.593,11.9
48.1,652.0,2,469.5823898,1,32.2,4,96.0,96.0,28.4,1.5,1.4,0.58,11.8
46.4,693.0,2,299.3671252,59,31.6,4,96.0,96.0,31.9,1.9,1.8,0.5670000000000001,11.8
46.0,699.0,2,6.3300072,7,31.1,4,97.0,97.0,34.6,11.4,11.3,0.5579999999999999,11.9
46.7,679.0,2,306.9527349,1,3.5,4,97.0,97.0,37.2,11.8,11.8,0.56,11.8
47.8,647.0,2,250.8916484,2672,29.9,4,97.0,97.0,38.8,12.3,12.2,0.5589999999999999,11.7
75.0,142.0,42,0.0,214,56.1,47,98.0,96.0,0.1,2.7,2.6,0.754,15.2
74.8,144.0,44,83.16465362,876,55.3,49,96.0,93.0,0.1,2.7,2.7,0.747,15.2
74.7,146.0,46,916.270845,220,54.5,52,96.0,97.0,0.1,2.8,2.7,0.7340000000000001,14.2
74.5,148.0,49,843.1946259,2,53.6,54,96.0,95.0,0.1,2.8,2.8,0.73,14.2
74.1,152.0,51,1084.999766,43,52.8,57,98.0,99.0,0.1,2.9,2.8,0.7240000000000001,14.0
73.8,154.0,54,1111.191325,68,52.0,61,99.0,99.0,0.1,2.9,2.9,0.716,13.8
73.6,157.0,57,564.5233902000001,0,51.1,64,99.0,99.0,0.1,3.0,2.9,0.7140000000000001,13.8
73.4,158.0,61,526.3780636,0,5.3,68,99.0,99.0,0.1,3.0,3.0,0.7040000000000001,13.3
73.3,159.0,65,394.9321299,0,49.4,73,99.0,99.0,0.1,3.1,3.0,0.7,13.5
73.0,161.0,70,30.30374691,57,48.6,79,99.0,99.0,0.1,3.1,3.1,0.698,13.8
72.7,163.0,75,23.76370075,6,47.8,85,99.0,99.0,0.1,3.2,3.1,0.6940000000000001,13.8
72.0,17.0,81,186.6090485,0,46.9,93,99.0,99.0,0.1,3.2,3.2,0.695,14.0
71.8,172.0,88,15.85781237,2,46.1,100,99.0,99.0,0.1,3.3,3.3,0.6990000000000001,14.8
71.4,176.0,95,140.98247659999996,1,45.3,109,99.0,99.0,0.1,3.3,3.3,0.6920000000000001,14.6
71.0,179.0,103,149.4802091,1,44.5,118,99.0,98.0,0.1,3.4,3.4,0.685,14.3
75.0,183.0,111,179.4777293,36,43.7,127,99.0,98.0,0.1,3.4,3.4,0.677,14.1
77.7,78.0,0,0.0,4,41.2,0,99.0,99.0,0.1,5.7,5.1,0.8640000000000001,14.9
77.6,8.0,0,269.1432784,1,4.2,0,99.0,99.0,0.1,5.7,5.2,0.863,15.0
77.1,84.0,0,2845.3064440000007,0,39.2,0,99.0,99.0,0.1,5.8,5.2,0.86,14.9
78.3,79.0,0,3192.634413,1,38.2,0,99.0,99.0,0.1,5.8,5.3,0.852,14.4
77.4,79.0,0,295.7730171,4,37.2,0,99.0,97.0,0.1,5.9,5.4,0.846,14.1
76.9,79.0,0,2218.364226,0,36.2,0,99.0,95.0,0.1,5.9,5.4,0.845,14.2
76.8,88.0,0,1873.686852,2,35.2,0,99.0,99.0,0.1,6.0,5.5,0.841,14.1
77.2,84.0,0,2538.941033,3,34.2,0,97.0,98.0,0.1,6.1,5.6,0.84,14.2
76.0,1.0,0,2048.557422,0,33.2,0,95.0,99.0,0.1,6.2,5.7,0.84,14.3
76.3,93.0,0,24.97532919,0,32.2,0,94.0,97.0,0.1,6.3,5.8,0.8370000000000001,14.3
76.2,92.0,0,179.7147814,9,31.2,0,93.0,94.0,0.1,6.4,5.9,0.8340000000000001,14.1
76.4,89.0,0,1504.30004,16,3.1,0,92.0,92.0,0.1,6.5,6.0,0.828,13.7
76.0,89.0,0,1406.51194,24,29.1,0,99.0,92.0,0.1,6.6,6.1,0.823,13.4
74.8,95.0,0,941.7036868,0,28.0,0,99.0,94.0,0.1,6.7,6.1,0.82,13.3
74.7,19.0,0,1078.66244,11,27.0,0,99.0,97.0,0.1,6.8,6.2,0.8190000000000001,13.4
74.4,16.0,0,11.79686108,42,26.1,0,99.0,99.0,0.1,6.8,6.3,0.818,13.4
74.5,137.0,0,0.0,0,65.7,1,91.0,91.0,0.1,1.9,1.8,0.792,15.0
74.3,138.0,1,153.1400362,0,65.1,1,88.0,88.0,0.1,1.9,1.9,0.787,14.8
74.1,14.0,1,149.65987900000005,14,64.5,1,95.0,95.0,0.1,1.9,1.9,0.7809999999999999,14.4
73.9,139.0,1,851.450672,1,63.9,1,95.0,95.0,0.1,1.9,1.9,0.778,14.3
73.7,144.0,1,875.1495189,157,63.3,1,95.0,95.0,0.1,2.0,2.0,0.775,14.2
73.4,147.0,1,766.4454883999998,22004,62.7,1,94.0,94.0,0.1,2.0,2.0,0.77,13.9
73.2,152.0,1,661.5144334,2249,62.1,1,94.0,94.0,0.1,2.0,2.1,0.768,13.8
72.9,155.0,1,107.9826127,1,61.5,1,96.0,95.0,0.1,2.1,2.1,0.7609999999999999,13.8
72.6,157.0,1,591.5100977999998,1,6.9,1,95.0,95.0,0.1,2.1,2.2,0.755,13.5
72.2,161.0,1,508.6304588,1,6.3,1,96.0,95.0,0.1,2.2,2.2,0.75,13.5
72.1,16.0,1,456.3404657,3,59.7,1,97.0,96.0,0.1,2.2,2.3,0.745,13.5
72.2,157.0,1,384.1473028,0,59.1,1,94.0,95.0,0.1,2.3,2.3,0.738,13.3
72.0,155.0,1,32.38616103,0,58.6,1,96.0,96.0,0.1,2.3,2.4,0.7290000000000001,12.9
71.8,157.0,1,33.26778134,0,58.1,1,94.0,93.0,0.1,2.4,2.4,0.723,12.9
71.6,16.0,1,25.06262895,8,57.5,1,94.0,94.0,0.1,2.4,2.5,0.713,12.9
71.1,163.0,1,15.2357274,46,57.0,1,94.0,93.0,0.1,2.5,2.5,0.7090000000000001,12.9
59.9,26.0,38,0.0,99,19.4,61,91.0,91.0,0.6,8.0,7.5,0.399,7.7
59.3,268.0,39,8.386339501,343,18.8,63,91.0,91.0,0.6,8.2,7.7,0.398,7.7
59.0,27.0,40,88.97040214,375,18.2,66,89.0,88.0,0.7,8.4,7.9,0.392,7.5
58.6,271.0,41,78.76987363,7362,17.7,68,9.0,9.0,0.8,8.6,8.1,0.384,7.2
58.1,275.0,42,85.55592906,860,17.1,71,9.0,91.0,0.9,8.8,8.4,0.377,6.7
57.5,279.0,43,90.46018236,2511,16.6,74,9.0,91.0,1.0,9.0,8.6,0.365,6.3
56.9,283.0,44,81.14304705,54118,16.1,77,91.0,92.0,1.1,9.3,8.8,0.35600000000000004,5.9
56.1,288.0,45,107.79883390000002,395,15.6,80,92.0,93.0,1.5,9.5,9.1,0.345,5.4
55.3,293.0,46,73.92730583,12,15.1,83,93.0,89.0,1.7,9.8,9.3,0.334,4.9
54.3,32.0,47,64.24025208,125,14.6,86,94.0,86.0,2.0,1.0,9.6,0.325,4.7
53.3,313.0,48,8.769989329,253,14.2,89,94.0,82.0,2.3,1.3,9.8,0.0,4.3
52.4,323.0,49,56.96108089,77,13.7,91,83.0,79.0,2.5,1.5,1.1,0.0,3.9
51.6,332.0,49,41.60951275,2946,13.3,92,83.0,79.0,2.9,1.7,1.3,0.0,3.8
51.0,338.0,49,3.1955668310000003,1744,12.9,93,69.0,69.0,3.2,11.0,1.6,0.0,3.6
56.0,344.0,48,23.1016899,4174,12.5,93,62.0,62.0,3.6,11.2,1.8,0.0,3.5
51.0,348.0,48,19.83929597,6074,12.2,92,45.0,45.0,4.0,11.4,11.1,0.0,3.4
59.6,288.0,21,0.0,9,18.7,31,94.0,94.0,0.7,7.3,7.2,0.406,10.6
59.1,297.0,22,41.25159038,0,18.2,32,95.0,95.0,0.7,7.4,7.3,0.404,10.6
58.6,33.0,22,40.15128458,0,17.6,32,96.0,96.0,1.0,7.4,7.4,0.398,10.5
58.0,312.0,22,38.73170505,49,17.1,33,96.0,96.0,1.2,7.5,7.5,0.393,10.3
57.4,321.0,22,3.595980333,129,16.6,33,95.0,96.0,1.5,7.6,7.6,0.385,9.9
56.8,33.0,23,31.14187566,495,16.1,34,94.0,96.0,1.9,7.7,7.7,0.361,9.3
56.2,338.0,23,2.030494673,305,15.7,34,96.0,94.0,2.4,7.8,7.8,0.336,8.6
55.3,35.0,23,15.99415192,173,15.2,35,89.0,92.0,2.9,7.9,7.9,0.319,7.9
54.8,355.0,24,1.72659515,43,14.8,36,93.0,99.0,3.4,8.0,8.0,0.309,7.2
54.1,361.0,24,21.24915339,784,14.5,36,88.0,92.0,3.8,8.1,8.2,0.29,5.9
53.4,369.0,24,1.7474409480000002,0,14.1,37,82.0,87.0,4.3,8.2,8.3,0.28600000000000003,5.6
52.6,378.0,24,11.22655347,2,13.8,38,76.0,83.0,4.8,8.4,8.4,0.279,5.2
51.9,387.0,24,6.5452636339999986,224,13.5,38,75.0,82.0,5.1,8.5,8.5,0.276,4.7
51.5,387.0,24,9.660010196,1016,13.3,39,74.0,81.0,5.2,8.7,8.7,0.268,4.4
51.3,385.0,25,10.61917585,0,13.0,40,72.0,81.0,5.3,8.8,8.8,0.268,4.5
58.0,386.0,25,9.696689164,18363,12.8,41,71.0,8.0,5.2,9.0,8.9,0.268,4.5
53.3,397.0,57,0.0,65,28.0,79,81.0,83.0,1.9,5.5,5.5,0.6275510645976182,11.992792792792793
52.8,47.0,58,0.0,50,27.4,80,76.0,76.0,2.0,5.6,5.6,0.6275510645976182,11.992792792792793
52.3,412.0,59,0.0,48,26.8,81,79.0,8.0,2.4,5.8,5.7,0.6275510645976182,11.992792792792793
52.0,415.0,59,0.0,137,26.2,82,83.0,82.0,2.9,5.9,5.9,0.6275510645976182,11.992792792792793
51.7,419.0,60,0.0,628,25.6,83,58.0,62.0,3.3,6.1,6.0,0.6275510645976182,11.992792792792793
51.5,417.0,60,0.0,441,25.0,84,81.0,85.0,3.3,6.3,6.2,0.6275510645976182,11.992792792792793
51.0,426.0,60,0.0,183,24.4,84,77.0,81.0,3.7,6.5,6.4,0.6275510645976182,11.992792792792793
54.0,437.0,60,0.0,12,23.8,85,58.0,74.0,4.1,6.6,6.6,0.6275510645976182,11.992792792792793
49.9,443.0,61,0.0,5,23.2,87,75.0,76.0,5.3,6.8,6.7,0.6275510645976182,11.992792792792793
49.4,452.0,62,0.0,11,22.6,89,76.0,77.0,5.8,7.0,6.9,0.6275510645976182,11.992792792792793
48.7,466.0,63,0.0,115,22.1,90,87.0,76.0,6.1,7.2,7.1,0.6275510645976182,11.992792792792793
48.2,472.0,64,0.0,3466,21.5,91,76.0,67.0,6.5,7.3,7.3,0.6275510645976182,11.992792792792793
48.0,473.0,64,0.0,4770,2.9,92,68.0,61.0,6.7,7.5,7.5,0.6275510645976182,11.992792792792793
47.7,473.0,65,0.0,5882,2.4,93,7.0,64.0,6.9,7.7,7.7,0.6275510645976182,11.992792792792793
47.8,467.0,65,0.0,5790,19.9,94,7.0,66.0,7.0,7.9,7.9,0.6275510645976182,11.992792792792793
47.9,461.0,67,0.0,5729,19.4,95,66.0,65.0,7.1,8.1,8.1,0.6275510645976182,11.992792792792793
73.3,114.0,0,0.0,0,31.3,0,93.0,93.0,0.2,6.6,6.6,0.6459999999999999,13.5
73.0,117.0,0,414.0242418,0,3.5,0,95.0,95.0,0.2,6.8,6.7,0.643,13.5
72.8,12.0,0,325.6298627,0,29.7,0,93.0,93.0,0.2,6.9,6.9,0.643,13.6
72.7,121.0,0,33.55888998,0,29.0,0,94.0,94.0,0.3,7.1,7.1,0.636,13.2
72.6,122.0,0,4.409153436,0,28.2,0,9.0,9.0,0.3,7.3,7.2,0.632,13.1
72.5,123.0,0,286.8907303000001,0,27.5,0,99.0,99.0,0.4,7.4,7.4,0.627,12.7
72.4,124.0,0,339.9777364,0,26.8,0,99.0,99.0,0.4,7.6,7.6,0.621,12.4
72.4,124.0,0,360.6208825,0,26.2,0,99.0,99.0,0.4,7.8,7.8,0.615,12.2
72.3,126.0,0,345.4637140000001,0,25.5,0,98.0,98.0,0.6,8.1,8.0,0.602,11.9
72.1,129.0,0,26.45133197,0,24.9,0,97.0,96.0,0.6,8.3,8.3,0.596,11.9
71.8,134.0,0,3.349816965,0,24.3,0,95.0,95.0,0.8,8.5,8.5,0.5820000000000001,11.2
71.4,14.0,0,240.139715,0,23.7,0,94.0,93.0,0.8,8.7,8.7,0.574,11.1
71.1,144.0,0,209.0865,0,23.2,0,93.0,92.0,0.9,8.9,8.9,0.5720000000000001,11.3
77.0,148.0,0,155.2072669,0,22.6,0,92.0,91.0,0.8,9.2,9.1,0.569,11.3
73.0,152.0,0,150.7434862,0,22.1,0,91.0,9.0,0.8,9.4,9.3,0.562,11.0
69.9,155.0,0,122.5744699,2,21.5,0,9.0,9.0,0.8,9.6,9.5,0.0,11.3
68.7,174.0,10,0.0,0,19.6,12,87.0,89.0,0.2,1.9,1.9,0.5579999999999999,10.9
68.3,179.0,11,12.17952064,0,18.9,12,87.0,88.0,0.2,1.9,11.0,0.5529999999999999,10.9
67.8,183.0,11,8.758214537999999,0,18.2,13,66.0,83.0,0.2,11.0,11.1,0.546,10.8
67.4,186.0,12,6.914723982999999,15,17.6,14,84.0,86.0,0.3,11.0,11.2,0.54,10.7
67.0,19.0,13,60.18591771,722,17.0,15,87.0,88.0,0.3,11.0,11.2,0.5329999999999999,10.7
66.6,192.0,14,56.88416481,1156,16.4,16,88.0,89.0,0.5,11.0,11.3,0.519,10.6
66.1,195.0,15,48.35423978,4779,15.9,17,95.0,94.0,0.6,11.1,11.4,0.52,10.5
65.6,199.0,16,53.10009046,4211,15.3,18,91.0,91.0,0.7,11.2,11.4,0.511,10.5
65.0,24.0,16,57.73516711,394,14.8,20,82.0,82.0,0.9,11.3,11.5,0.495,10.3
64.1,216.0,17,51.50447119,188,14.3,21,8.0,8.0,1.1,11.4,11.6,0.483,10.1
62.9,234.0,18,62.21817261,264,13.9,22,82.0,82.0,1.4,11.5,11.6,0.47,10.0
61.5,253.0,19,8.38611924,352,13.5,24,86.0,85.0,1.7,11.6,11.7,0.458,9.7
63.0,268.0,21,55.59543946,653,13.1,26,69.0,69.0,1.9,11.6,11.7,0.445,9.3
59.3,273.0,23,30.91060554,1361,12.8,29,54.0,54.0,2.1,11.6,11.8,0.4270000000000001,8.2
58.5,273.0,25,27.68971051,3761,12.4,33,59.0,6.0,2.2,11.6,11.8,0.412,7.6
57.7,274.0,27,0.328418056,12237,12.1,36,62.0,59.0,2.1,11.6,11.9,0.401,7.2
57.3,357.0,45,0.0,1809,29.0,68,83.0,84.0,3.5,5.6,5.5,0.514,10.4
56.7,366.0,47,61.39263642,831,28.4,71,86.0,87.0,3.7,5.7,5.7,0.507,10.4
56.4,364.0,48,63.07890158,760,27.8,73,88.0,89.0,4.0,5.8,5.8,0.501,10.4
55.9,369.0,50,68.55839112,609,27.2,76,85.0,85.0,4.6,5.9,5.9,0.496,10.4
55.6,371.0,51,83.18071241,504,26.6,79,8.0,82.0,4.9,6.0,6.0,0.486,10.0
55.3,37.0,53,100.8987451,240,26.0,82,83.0,84.0,5.5,6.1,6.2,0.48,9.7
54.8,373.0,54,9.042540892,251,25.4,85,79.0,8.0,6.3,6.3,6.3,0.473,9.2
54.2,382.0,56,68.70730440000001,495,24.9,87,82.0,84.0,6.7,6.4,6.5,0.466,8.8
53.6,395.0,57,7.562892922,100,24.4,89,81.0,82.0,7.0,6.6,6.6,0.456,8.0
53.3,394.0,58,0.962497052,196,23.8,91,78.0,81.0,7.2,6.7,6.8,0.456,8.2
52.8,4.0,58,73.03276195,605,23.3,93,79.0,8.0,7.4,6.9,7.0,0.456,8.3
52.1,412.0,59,7.177302132,358,22.8,94,72.0,73.0,7.5,7.0,7.1,0.455,8.2
51.8,412.0,60,67.63925302,899,22.3,95,72.0,73.0,7.7,7.2,7.3,0.452,8.1
51.6,47.0,60,53.70597428,1448,21.8,97,66.0,66.0,7.8,7.4,7.5,0.452,8.4
51.5,41.0,61,41.73629221,23934,21.3,99,61.0,63.0,7.9,7.5,7.7,0.4370000000000001,7.1
51.4,394.0,62,4.7205935310000005,14629,2.9,100,57.0,62.0,7.7,7.7,7.8,0.433,6.9
82.2,64.0,2,0.0,195,67.0,2,91.0,91.0,0.1,0.6,0.5,0.919,16.3
82.0,65.0,2,102.1902168,418,66.4,2,91.0,91.0,0.1,0.5,0.5,0.912,15.9
81.8,67.0,2,9733.228019,83,65.8,2,91.0,91.0,0.1,0.5,0.5,0.909,15.9
81.6,68.0,2,9748.636237,10,65.3,2,99.0,95.0,0.1,0.5,0.5,0.907,15.9
81.5,68.0,2,971.9280384,803,64.7,2,87.0,87.0,0.1,0.5,0.5,0.903,15.9
81.2,7.0,2,8649.674911,99,64.1,2,88.0,89.0,0.1,0.5,0.4,0.898,15.9
81.0,72.0,2,864.9499300000001,14,63.6,2,89.0,91.0,0.1,0.5,0.4,0.898,15.9
87.0,74.0,2,8433.936814,62,63.0,2,89.0,92.0,0.1,0.5,0.4,0.897,15.8
85.0,74.0,2,7946.7435810000015,101,62.5,2,9.0,94.0,0.1,0.5,0.4,0.894,15.8
85.0,75.0,2,771.1817686,13,61.9,2,95.0,95.0,0.1,0.5,0.4,0.8909999999999999,15.8
81.0,76.0,2,6333.177967000001,6,61.3,2,93.0,93.0,0.1,0.5,0.4,0.8859999999999999,15.8
80.0,77.0,2,5513.3299240000015,7,6.6,2,91.0,91.0,0.1,0.5,0.4,0.8809999999999999,15.8
79.7,78.0,2,4687.845565,15,6.0,2,88.0,91.0,0.1,0.5,0.4,0.877,15.8
79.5,79.0,2,3895.856308,6,59.3,2,88.0,88.0,0.1,0.5,0.4,0.872,15.8
79.4,8.0,2,3665.089703,34,58.5,2,88.0,89.0,0.1,0.5,0.4,0.867,15.8
79.1,82.0,2,3787.49456,206,57.8,2,88.0,89.0,0.1,0.5,0.5,0.8640000000000001,15.9
52.5,397.0,15,0.0,150,22.7,21,47.0,47.0,4.4,8.2,8.2,0.34700000000000003,7.1
58.0,437.0,15,53.43964323,210,22.1,22,47.0,47.0,4.5,8.4,8.3,0.345,7.1
49.9,451.0,16,52.37766601,596,21.6,23,23.0,23.0,5.1,8.5,8.5,0.37,7.1
53.0,439.0,16,7.344808213999999,141,21.2,23,47.0,47.0,5.1,8.7,8.6,0.366,7.1
49.8,443.0,16,58.52947463,679,2.7,24,47.0,47.0,5.8,8.8,8.8,0.361,6.8
49.2,446.0,17,43.48359197,2,2.2,24,46.0,45.0,6.6,9.0,8.9,0.35200000000000004,6.6
